time,931,932,933,934,935,936,938,939,941,943,948,949,950
1373906155521,494,255,738,898,421,68,107,131,372,413,519,786,234
1373906455785,501,262,759,904,424,69,108,132,376,423,530,810,243
1373906756061,513,270,776,908,429,72,111,136,380,429,540,832,252
1373907056644,522,275,798,914,434,74,112,137,383,434,551,860,262
1373907356668,524,283,819,917,438,77,113,138,388,439,559,883,271
1373907656927,531,292,839,921,443,79,114,139,392,443,567,900,284
1373907957191,536,303,857,925,449,81,115,140,395,446,574,926,298
1373908257513,543,312,872,927,451,81,115,141,395,449,582,941,310
1373908557670,548,319,887,930,454,83,116,141,399,452,588,966,319
1373908857964,551,327,907,934,458,84,118,143,401,455,590,979,330
1373909159038,557,337,922,936,461,86,119,143,404,459,595,998,338
1373909458694,555,341,942,938,465,87,120,143,407,461,600,1018,349
1373909758846,555,349,959,940,471,89,120,144,408,465,605,1035,359
1373910059727,557,358,973,940,475,89,121,145,413,469,606,1051,368
1373910359062,555,368,991,940,483,92,123,147,416,473,615,1071,385
1373910659258,554,380,1011,941,487,93,124,149,419,476,619,1089,395
1373910959517,555,388,1028,942,494,92,125,151,422,477,621,1108,408
1373911259617,551,395,1043,945,494,94,127,153,425,478,625,1124,418
1373911559812,553,400,1060,946,499,96,128,154,426,480,627,1139,433
1373911860167,555,407,1079,947,501,96,127,156,427,480,630,1153,444
1373912160510,554,415,1093,948,507,98,128,156,430,480,634,1159,455
1373912460648,555,420,1112,947,513,98,129,156,432,481,636,1171,465
1373912760822,556,427,1123,950,514,99,129,156,434,481,634,1183,472
1373913060993,557,432,1137,949,515,99,130,157,434,481,640,1193,478
1373913361196,552,439,1147,952,520,101,129,159,435,481,643,1204,490
1373913661477,554,447,1163,950,525,103,129,162,435,482,647,1219,497
1373913961728,552,456,1179,952,534,103,130,163,437,483,650,1242,501
1373914262041,550,466,1196,953,539,105,130,163,438,484,653,1248,504
1373914562265,551,475,1212,953,546,107,131,163,439,486,654,1259,514
1373914862511,550,478,1231,954,551,109,132,163,440,485,656,1269,523
1373915162816,545,482,1245,954,556,110,132,163,442,485,659,1272,529
1373915463160,546,486,1261,952,558,112,132,162,445,486,661,1279,536
1373915763385,546,492,1271,952,563,114,133,162,446,487,665,1284,542
1373916063557,548,497,1287,950,569,116,134,164,447,488,669,1288,548
1373916363836,547,502,1304,948,573,116,136,164,446,488,672,1293,556
1373916664126,550,507,1314,947,581,118,136,166,448,489,676,1293,558
1373916964271,546,511,1327,947,583,118,138,166,450,490,676,1296,568
1373917264769,545,515,1338,948,583,120,139,167,451,489,678,1304,578
1373917564817,545,523,1348,948,585,123,138,170,450,487,677,1309,580
1373917865161,546,527,1351,947,590,125,138,170,449,488,676,1311,579
1373918165452,549,527,1359,948,592,127,138,171,449,490,674,1315,586
1373918475607,553,533,1368,944,593,128,137,171,449,488,673,1318,590
1373918770910,556,537,1369,938,594,130,138,172,448,488,670,1319,595
1373919066095,560,539,1377,931,595,131,137,173,449,488,665,1315,598
1373919366289,566,540,1380,925,595,132,138,173,449,486,663,1311,601
1373919666480,569,543,1384,919,595,133,138,172,449,485,660,1314,600
1373919966597,574,546,1387,916,594,136,137,172,448,486,655,1311,601
1373920266850,577,549,1383,913,591,136,138,173,445,486,650,1305,609
1373920567162,583,549,1383,907,590,138,138,174,442,486,645,1307,618
1373920867318,586,553,1383,895,591,140,137,175,442,486,640,1306,615
1373921167570,593,555,1378,888,590,140,137,175,442,488,634,1312,617
1373921467831,592,560,1378,881,589,142,139,177,441,485,633,1307,622
1373921768352,592,563,1371,874,589,141,140,178,439,482,633,1310,621
1373922068331,593,559,1358,866,590,141,141,178,436,483,631,1310,618
1373922368514,594,564,1354,852,591,140,142,179,432,481,626,1301,616
1373922668924,591,564,1345,839,589,139,143,180,427,476,621,1294,615
1373922969074,584,563,1345,827,587,139,142,182,421,473,618,1282,615
1373923269335,579,562,1342,818,583,138,141,181,418,471,614,1279,616
1373923569493,578,558,1335,807,580,138,141,181,416,467,610,1279,612
1373923869998,576,555,1326,795,578,138,142,181,411,462,605,1273,610
1373924170071,574,550,1321,783,571,137,141,181,404,459,603,1271,607
1373924470411,570,547,1313,775,569,137,140,180,401,457,599,1264,605
1373924770676,567,548,1309,764,565,136,137,180,398,455,591,1263,605
1373925070952,561,549,1308,758,561,137,136,179,394,452,587,1261,600
1373925371142,557,549,1307,753,557,136,135,177,393,448,584,1263,602
1373925671346,559,546,1305,744,553,136,134,176,391,445,585,1255,608
1373925971622,554,543,1298,737,549,134,134,176,388,439,576,1245,606
1373926271811,547,545,1296,728,546,133,134,174,387,434,570,1236,605
1373926572182,541,545,1295,717,543,131,134,174,386,429,565,1229,600
1373926872424,533,538,1287,706,540,132,133,173,386,424,558,1219,597
1373927172645,526,534,1287,697,538,133,133,172,381,419,552,1214,595
1373927472872,520,525,1271,685,536,132,133,171,375,412,544,1209,592
1373927773159,515,523,1256,681,527,131,131,170,365,407,537,1198,594
1373928073275,505,521,1256,673,521,132,131,168,362,401,530,1190,586
1373928373370,499,524,1257,665,511,132,130,166,359,399,525,1189,581
1373928673589,491,519,1259,655,506,132,129,163,356,396,518,1183,577
1373928973824,484,517,1248,647,495,132,128,164,354,395,512,1179,575
1373929274117,478,517,1241,638,491,134,128,165,353,393,507,1174,571
1373929574369,469,518,1234,628,487,135,128,165,350,388,497,1162,564
1373929874696,462,514,1226,616,481,136,129,165,348,384,491,1146,560
1373930174781,451,512,1230,607,473,136,129,165,344,381,482,1136,556
1373930474963,442,511,1222,598,466,136,128,164,344,373,477,1120,554
1373930775310,435,507,1222,591,463,137,127,163,340,368,472,1105,550
1373931080472,428,506,1222,576,458,139,124,163,337,362,465,1090,539
1373931375762,424,506,1222,565,451,136,123,163,334,355,456,1076,539
1373931675994,417,503,1219,552,444,137,121,162,329,351,451,1063,534
1373931976078,407,503,1221,540,438,136,120,161,322,343,445,1044,535
1373932276155,399,503,1213,528,434,137,118,159,318,336,440,1032,526
1373932576466,388,500,1207,514,423,136,117,159,315,330,432,1019,524
1373932876661,374,494,1211,505,418,136,115,157,311,326,425,1000,524
1373933176969,361,495,1208,489,407,133,113,156,305,315,412,989,511
1373933477182,346,492,1194,472,400,131,111,155,297,302,401,970,508
1373933777259,330,488,1189,452,390,130,109,154,289,291,391,952,502
1373934077649,317,483,1190,435,384,130,108,153,281,279,379,929,491
1373934377853,309,476,1190,421,377,132,106,151,275,269,370,912,486
1373934678077,303,472,1189,404,372,133,105,152,268,262,359,901,483
1373934978426,298,472,1194,390,369,134,104,151,261,256,346,885,479
1373935278618,292,468,1196,376,361,133,102,148,254,243,332,875,473
1373935578907,286,462,1193,359,359,132,101,145,250,235,324,857,469
1373935879244,279,456,1195,347,354,132,100,143,243,229,313,839,461
1373936179276,271,452,1202,334,357,133,99,145,239,228,303,820,452
1373936479494,265,450,1210,325,353,135,99,145,231,224,295,805,444
1373936779747,255,447,1213,311,354,131,98,145,223,220,286,786,436
1373937080012,248,444,1213,298,357,131,96,144,221,218,277,773,429
1373937380194,242,440,1209,286,364,132,95,145,217,215,268,766,422
1373937680548,235,436,1212,272,367,132,92,146,213,213,259,755,414
1373937980734,230,435,1216,262,367,137,92,147,210,211,250,744,408
1373938280968,227,431,1217,253,370,139,92,151,206,209,239,736,402
1373938581109,228,429,1222,243,369,141,91,154,203,208,233,725,399
1373938881394,225,424,1223,237,367,145,88,158,200,207,224,715,400
1373939181706,223,423,1226,231,371,150,87,160,196,208,218,707,388
1373939481904,222,418,1225,222,379,155,88,162,192,210,211,696,383
1373939782075,221,418,1235,215,384,157,89,164,189,212,206,683,378
1373940082228,219,413,1238,207,391,161,88,165,185,217,196,670,371
1373940382519,215,412,1237,197,391,163,88,167,183,221,186,660,367
1373940682764,215,408,1237,189,392,164,87,171,181,223,181,649,359
1373940983024,214,403,1234,184,393,165,87,173,179,227,172,639,353
1373941283223,212,398,1231,175,396,165,88,176,176,227,168,623,349
1373941583497,210,393,1227,169,403,166,89,181,173,228,162,611,342
1373941883775,207,390,1228,163,406,167,89,184,170,230,156,599,335
1373942183991,204,386,1221,155,407,165,88,186,166,230,150,588,329
1373942484203,202,382,1222,150,407,165,87,187,162,230,144,581,323
1373942784583,199,379,1213,146,406,167,88,191,161,229,142,569,320
1373943084694,197,375,1199,138,406,167,87,192,160,226,137,563,315
1373943384884,195,370,1189,132,402,166,87,196,154,227,132,553,308
1373943685193,193,367,1188,127,403,165,86,196,152,227,126,542,298
1373943985409,191,366,1171,123,401,162,86,198,150,226,122,532,292
1373944285699,190,363,1158,118,397,160,85,199,148,226,119,521,284
1373944585821,190,358,1148,115,393,159,85,198,146,224,114,511,278
1373944886160,190,353,1135,111,391,157,85,196,145,224,111,501,272
1373945186426,188,349,1126,107,387,155,83,195,141,223,110,494,263
1373945486554,186,342,1107,104,383,155,83,193,140,220,106,488,258
1373945786877,185,336,1087,102,379,155,81,192,140,219,104,480,250
1373946087243,185,329,1065,98,373,153,82,190,136,218,101,471,242
1373946387304,183,322,1042,94,363,151,80,190,134,216,99,461,235
1373946687673,182,318,1017,93,354,150,79,191,132,214,97,453,228
1373946987888,179,311,985,91,343,151,79,187,131,212,92,446,216
1373947287963,178,304,955,87,333,148,77,186,128,212,89,437,206
1373947588267,177,298,924,84,323,143,76,184,124,212,87,431,196
1373947888510,175,292,893,80,311,138,73,181,122,211,84,426,190
1373948188654,174,287,867,79,299,136,72,180,118,211,81,420,182
1373948488806,172,283,844,76,287,131,70,176,114,209,79,411,176
1373948789035,171,277,828,74,279,127,68,171,113,202,76,402,170
1373949089329,169,273,809,71,270,123,68,169,112,189,75,395,162
1373949389471,165,269,787,68,261,123,67,168,111,172,73,387,156
1373949689735,159,267,763,66,252,120,65,165,109,149,71,382,151
1373949990026,153,265,740,64,246,118,65,164,109,134,69,375,147
1373950290370,145,260,711,61,239,117,64,158,107,117,66,367,145
1373950590633,142,257,682,56,235,115,65,155,104,109,65,359,141
1373950890873,140,255,652,55,228,113,65,151,102,106,63,354,136
1373951191105,137,253,629,55,223,111,65,149,99,102,60,349,133
1373951491502,135,248,602,53,216,108,64,144,93,99,58,343,131
1373951791686,133,248,579,53,209,107,63,140,89,97,57,337,127
1373952091880,132,247,554,51,203,106,63,138,85,96,55,330,125
1373952392185,131,245,531,51,200,105,62,134,83,95,54,327,124
1373952692388,131,244,514,51,195,103,61,130,79,94,53,322,122
1373952992617,130,242,504,51,190,100,60,126,76,92,52,318,119
1373953292915,130,240,494,50,185,97,60,123,72,90,52,311,117
1373953593193,129,240,486,50,182,96,59,122,72,88,50,303,114
1373953893288,129,238,479,50,180,94,59,121,70,87,49,295,112
1373954193547,128,236,476,49,178,93,58,118,69,86,48,290,110
1373954493902,128,235,469,49,175,91,58,115,68,85,48,286,110
1373954794033,126,233,462,48,171,90,57,114,66,84,47,283,109
1373955094339,126,233,454,48,169,88,57,112,64,84,47,279,108
1373955394444,125,232,443,48,164,86,56,110,61,84,46,275,108
1373955694595,123,231,428,48,159,84,56,107,59,82,44,272,107
1373955994806,123,231,417,48,157,80,55,107,58,81,43,267,106
1373956295159,123,230,407,48,154,78,55,106,56,79,42,264,104
1373956595445,123,228,401,48,153,77,55,105,55,78,42,260,104
1373956895750,122,227,397,48,151,76,55,104,53,78,41,259,102
1373957195990,121,226,390,48,149,75,55,103,52,77,41,258,100
1373957496260,120,225,383,48,146,74,55,102,51,76,39,258,99
1373957796454,120,224,377,48,142,71,55,102,48,75,38,257,96
1373958096824,121,224,373,48,139,71,55,102,47,74,37,255,95
1373958396904,120,222,371,47,138,70,55,100,47,74,36,254,94
1373958697304,120,221,366,47,138,70,54,99,46,74,36,253,94
1373958997357,117,221,353,47,137,70,54,98,46,74,35,251,93
1373959297612,115,220,340,47,137,70,54,97,45,74,35,252,93
1373959597896,115,219,329,47,137,69,54,97,45,74,34,249,92
1373959898119,115,219,324,47,136,69,53,97,45,74,34,249,91
1373960198314,115,219,320,47,136,69,53,85,45,73,32,247,90
1373960498556,115,218,317,47,136,69,53,84,45,73,32,246,90
1373960798780,115,217,312,47,136,69,53,84,45,73,32,247,89
1373961098944,115,215,305,47,136,68,53,84,45,73,32,246,89
1373961399189,115,241,257,44,124,82,46,84,38,81,27,232,66
